id,gene,log2FC,pval,n_group1,n_group2,padj,neglog10_padj
Q9DC69,Ndufa9,1.086666666666666,0.0675566518616406,3,3,0.2823521603448058,0.5492088850220591
Q9WVJ2,Psmd13,1.2416666666666654,0.0675173618427884,3,2,0.2823521603448058,0.5492088850220591
Q8BGR6,Arl15,-0.3849999999999998,0.0680621302607251,3,2,0.2835559676037877,0.5473612082964339
Q9WTQ5,Akap12,-0.9000000000000021,0.0691728297183109,3,3,0.2848038628623214,0.5454541245562012
Q61656,Ddx5,0.9166666666666644,0.0692352948829416,3,3,0.2848038628623214,0.5454541245562012
Q00519,Xdh,0.5566666666666684,0.0689097894774785,3,3,0.2848038628623214,0.5454541245562012
Q99JW4,Lims1,-0.543333333333333,0.0691312187452351,3,3,0.2848038628623214,0.5454541245562012
P42669,Pura,-1.4533333333333331,0.0712033194444794,3,3,0.2892496216685394,0.5387272004224466
Q9R0P5,Dstn,0.6766666666666694,0.0706120655226758,3,3,0.2892496216685394,0.5387272004224466
Q9EQK5,Mvp,0.8633333333333333,0.0708842944212835,3,3,0.2892496216685394,0.5387272004224466
P62334,Psmc6,1.1133333333333333,0.0709931199029203,3,3,0.2892496216685394,0.5387272004224466
Q63961,Eng,-2.5966666666666676,0.0717066701169048,3,3,0.2903897448212542,0.537018724907833
Q64511,Top2b,1.7233333333333327,0.0719811288500717,2,3,0.2905987369055527,0.5367062777053776
Q3UPL0,Sec31a,1.833333333333332,0.0728235497486545,3,3,0.291294198994618,0.5356681640840134
Q8K2I3,Fmo2,-1.1900000000000048,0.0726678938964276,3,3,0.291294198994618,0.5356681640840134
Q64521,Gpd2,0.6566666666666663,0.0727394807890194,3,3,0.291294198994618,0.5356681640840134
P53026,Rpl10a,1.2133333333333347,0.0738847680353602,3,3,0.2928441869851361,0.5333633923815733
Q60770,Stxbp3,-0.986666666666668,0.0737445092259758,2,3,0.2928441869851361,0.5333633923815733
P14115,Rpl27a,1.0933333333333335,0.0738597265382576,3,3,0.2928441869851361,0.5333633923815733
Q7M6Y3,Picalm,1.109999999999996,0.074550906465322,3,3,0.2945890364569088,0.5307834200693101
Q61838,A2m,-1.1599999999999966,0.0748036681870842,3,3,0.2946808204387634,0.5306481296698354
P08074,Cbr2,-0.4933333333333358,0.0750260984552679,3,3,0.2946808204387634,0.5306481296698354
P14869,Rplp0,0.5566666666666684,0.0754300942836696,3,3,0.2953779067444601,0.5296219915487649
P33267,Cyp2f2,-1.3766666666666652,0.0757489744690587,3,3,0.2957385111007564,0.5290921179171448
Q64324,Stxbp2,1.1099999999999994,0.0761187193157844,3,3,0.2962949551874116,0.5282757428936278
O54865,Gucy1b3,-0.9733333333333328,0.0769988137044799,3,3,0.2979419972422605,0.5258682752843454
P70460,Vasp,1.2766666666666635,0.0768120012836648,3,3,0.2979419972422605,0.5258682752843454
P61028,Rab8b,0.9233333333333356,0.0780194639011634,2,3,0.3009981684234236,0.5214361470839654
Q9JI91,Actn2,-2.7750000000000004,0.0786793277990683,2,3,0.3026485057521685,0.5190614659615391
P17710,Hk1,0.8533333333333317,0.0791973168409802,3,3,0.3037450034136421,0.5174908574520071
Q9JII6,Akr1a1,1.7233333333333365,0.0799124393971155,3,3,0.3055889178118437,0.51486239950876
P17225,Ptbp1,0.5,0.0813933061810867,3,3,0.3064383772577017,0.5136568461296854
P97372,Psme2,1.4533333333333331,0.0810665455447124,3,3,0.3064383772577017,0.5136568461296854
P49935,Ctsh,1.456666666666667,0.0815445681813055,3,3,0.3064383772577017,0.5136568461296854
O70318,Epb41l2,-0.8500000000000014,0.0814307453913257,3,3,0.3064383772577017,0.5136568461296854
Q9QUM9,Psma6,0.7333333333333343,0.0811484209353057,3,3,0.3064383772577017,0.5136568461296854
Q5DTX6,Jcad,-1.6066666666666656,0.0804131720758583,3,3,0.3064383772577017,0.5136568461296854
P46735,Myo1b,-0.7166666666666686,0.0819403763746761,3,3,0.3070409505533841,0.5128036980950208
O35945,Aldh1a7,1.3083333333333336,0.083317278092488,3,2,0.3077782737467547,0.5117620405309243
P62908,Rps3,1.3833333333333329,0.083177948579857,3,3,0.3077782737467547,0.5117620405309243
P52480,Pkm,0.5666666666666735,0.0827566531472824,3,3,0.3077782737467547,0.5117620405309243
Q99L47,St13,0.586666666666666,0.0827109838105429,3,3,0.3077782737467547,0.5117620405309243
Q8CFX1,H6pd,0.5566666666666613,0.0832823604237384,3,3,0.3077782737467547,0.5117620405309243
Q9DBG3,Ap2b1,0.4766666666666665,0.0842006784675099,3,3,0.3092030844827514,0.5097561823890396
P47911,Rpl6,0.8099999999999987,0.0839462012057548,3,3,0.3092030844827514,0.5097561823890396
Q91YW3,Dnajc3,0.2999999999999971,0.0844143390152296,2,2,0.3092030844827514,0.5097561823890396
P08032,Spta1,-1.1166666666666671,0.0854898986819706,3,3,0.3122656243173382,0.5054758223371996
P63037,Dnaja1,0.9833333333333324,0.0858445947823767,3,3,0.3126853396542437,0.5048924803065378
Q8VDD5,Myh9,0.303333333333331,0.0861282226270652,3,3,0.3128445746676686,0.5046713721306804
P97333,Nrp1,-1.2133333333333312,0.0873741476905141,3,3,0.3164885794123068,0.499641957013779
P27601,Gna13,0.6700000000000017,0.0883880401116438,3,3,0.3183922770872475,0.4970374750394872
P26350,Ptma,0.956666666666667,0.0882023327018974,3,3,0.3183922770872475,0.4970374750394872
Q9WV80,Snx1,1.213333333333333,0.0886471531567041,3,3,0.3184459716703642,0.4969642405525309
Q9R0M4,Podxl,-0.596666666666664,0.089518079283398,3,3,0.3206911411690962,0.4939130369362834
P00329,Adh1,-0.7866666666666688,0.0917325993074354,3,3,0.3277241356079339,0.4844915733403713
P40936,Inmt,-1.1466666666666647,0.0925793198823213,3,3,0.3277948538000623,0.4843978688978549
P63325,Rps10,0.6466666666666647,0.0932606524231772,3,3,0.3277948538000623,0.4843978688978549
P35762,Cd81,-0.926666666666666,0.0925371304919586,3,3,0.3277948538000623,0.4843978688978549
P01027,C3,0.6666666666666643,0.0929587729206738,3,3,0.3277948538000623,0.4843978688978549
Q8BH04,Pck2,2.0483333333333356,0.0930775793864633,3,2,0.3277948538000623,0.4843978688978549
P47955,Rplp1,0.673333333333332,0.092973056727567,3,3,0.3277948538000623,0.4843978688978549
Q61166,Mapre1,0.8033333333333275,0.0936359447093269,3,3,0.3282292255402212,0.4838227519673799
Q3U1J4,Ddb1,1.5983333333333292,0.0950085962164952,3,2,0.3303765585768262,0.480990775037778
P56959,Fus,0.7666666666666657,0.0947808670513793,3,3,0.3303765585768262,0.480990775037778
O35074,Ptgis,-0.6300000000000026,0.0947745358255542,3,3,0.3303765585768262,0.480990775037778
O89023,Tpp1,1.0033333333333303,0.096145109701311,3,3,0.3334394230066744,0.4769830542318061
P99029,Prdx5,0.1999999999999993,0.097164288187459,3,3,0.3360801904415029,0.4735570853748775
Q99KK7,Dpp3,1.8666666666666616,0.0974636844590069,3,3,0.3362239273400663,0.4733713832761039
Q9CPR4,Rpl17,1.0566666666666649,0.0979139275461117,3,3,0.3368859143011338,0.4725171471345732
P50544,Acadvl,-0.6600000000000001,0.0993574172151996,3,3,0.3400579318861426,0.4684470907363202
Q61581,Igfbp7,1.6699999999999982,0.0992318262989335,3,3,0.3400579318861426,0.4684470907363202
Q8BG05,Hnrnpa3,0.2299999999999968,0.1003329693716826,3,3,0.3424978849755867,0.4653421060584692
P04919,Slc4a1,-0.980000000000004,0.1014250126242691,3,3,0.3451442811840866,0.4619993181927269
P54775,Psmc4,1.5,0.1016375797351911,3,2,0.3451442811840866,0.4619993181927269
P62911,Rpl32,1.3283333333333331,0.102704404961985,3,2,0.3472460330355021,0.4593627069744567
P51863,Atp6v0d1,1.5199999999999996,0.1027890864660305,3,3,0.3472460330355021,0.4593627069744567
Q61879,Myh10,-1.033333333333335,0.1032682053004528,3,3,0.3478527161824002,0.4586046011365089
Q05793,Hspg2,0.8300000000000018,0.1035021885573399,3,3,0.3478527161824002,0.4586046011365089
P62880,Gnb2,0.4333333333333335,0.1051709929675079,3,3,0.3479338600008403,0.4585033048081372
P09528,Fth1,0.9933333333333324,0.1047426242668378,3,3,0.3479338600008403,0.4585033048081372
Q8K4Z5,Sf3a1,1.4866666666666664,0.1053092553135734,3,3,0.3479338600008403,0.4585033048081372
Q02819,Nucb1,0.6766666666666694,0.105084495205008,3,3,0.3479338600008403,0.4585033048081372
Q3TZZ7,Esyt2,1.430000000000005,0.1051603399666357,3,3,0.3479338600008403,0.4585033048081372
Q9DBG5,Plin3,1.5966666666666658,0.1053940756904386,3,3,0.3479338600008403,0.4585033048081372
Q60902,Eps15l1,-1.2499999999999982,0.1042353127536156,3,3,0.3479338600008403,0.4585033048081372
Q8BJ71,Nup93,0.934999999999997,0.1076550418672357,2,3,0.35450044089615,0.4503832203436905
Q8VDN2,Atp1a1,0.4366666666666674,0.1089875558248176,3,3,0.3566787772579514,0.4477227308465774
Q93092,Taldo1,0.8766666666666687,0.1088104412487142,3,3,0.3566787772579514,0.4477227308465774
P47915,Rpl29,0.56666666666667,0.1091371412008609,2,3,0.3566787772579514,0.4477227308465774
Q9EQJ9,Magi3,-0.945000000000002,0.1101416745202618,2,3,0.3583072867473214,0.445744359676552
P62192,Psmc1,0.9800000000000004,0.1107044992889777,3,3,0.3583072867473214,0.445744359676552
O08810,Eftud2,2.073333333333334,0.1107345372386277,3,3,0.3583072867473214,0.445744359676552
O08599,Stxbp1,-0.740000000000002,0.1103490101850304,3,3,0.3583072867473214,0.445744359676552
Q6NZJ6,Eif4g1,1.5649999999999975,0.1115551207037652,3,2,0.3600690034596778,0.4436142632602766
P56135,Atp5j2,0.5700000000000038,0.1127639170626822,3,3,0.3630719699993521,0.4400072783371753
Q9CQI3,Gmfb,1.905000000000003,0.1141432128540675,2,2,0.3646964248005696,0.4380684941498737
Q9CR61,Ndufb7,0.9199999999999982,0.1142238923259317,2,2,0.3646964248005696,0.4380684941498737
Q3V3R4,Itga1,-0.5033333333333339,0.1143871455087676,3,3,0.3646964248005696,0.4380684941498737
Q9D8U8,Snx5,1.60333333333333,0.1141899715025164,3,3,0.3646964248005696,0.4380684941498737
P01900,H2-D1,1.2766666666666708,0.1156635777782559,3,3,0.3662437453690353,0.4362297833611345
P25444,Rps2,0.8199999999999967,0.1152360145563819,3,3,0.3662437453690353,0.4362297833611345
P59999,Arpc4,1.5033333333333303,0.1157150483834682,3,3,0.3662437453690353,0.4362297833611345
Q9Z1N5,Ddx39b,0.8433333333333337,0.1160744880995061,3,3,0.366491846202799,0.435935683201633
Q9D1A2,Cndp2,1.5166666666666655,0.1165828132114512,3,3,0.367207701516262,0.4350882188353381
P16406,Enpep,-0.7333333333333307,0.1171503269324097,3,3,0.3676032174802306,0.434620696067769
Q9R1C7,Prpf40a,1.455,0.1175540963874663,3,2,0.3676032174802306,0.434620696067769
A2ASS6,Ttn,-0.5883333333333347,0.1173461409242973,2,3,0.3676032174802306,0.434620696067769
P13597,Icam1,0.4066666666666663,0.117850252147498,3,3,0.3676476765558311,0.4345681743193864
P10639,Txn,0.4633333333333276,0.1190633972731164,3,3,0.3696635001051044,0.4321934287493207
Q9ESY9,Ifi30,1.9733333333333327,0.1188200716207846,3,2,0.3696635001051044,0.4321934287493207
Q9JHL1,Slc9a3r2,-0.990000000000002,0.1197575657711232,3,3,0.3700565539467884,0.4317318997434101
P97429,Anxa4,0.7366666666666681,0.1196668229949084,3,3,0.3700565539467884,0.4317318997434101
Q64518,Atp2a3,0.4233333333333355,0.1212048129296383,3,3,0.3736432058161902,0.4275429103792145
Q61072,Adam9,0.7699999999999996,0.1216590086593632,3,2,0.3741588379523813,0.4269439919119646
O54931,Akap2,-0.576666666666668,0.1228613745654832,3,3,0.3769676057256239,0.4236959687837993
P06745,Gpi,0.3433333333333301,0.1244824569818315,3,3,0.381044891794151,0.4190238560566972
O55103,Prx,-0.9799999999999968,0.1251619759115415,3,3,0.3822276735097192,0.4176778729652447
Q9R1P3,Psmb2,0.9000000000000021,0.1259042060385153,3,3,0.3835959922294953,0.416125938940653
Q8K0E8,Fgb,-1.3933333333333309,0.1278493825980419,3,3,0.3837263343197397,0.4159783950750864
Q99JY3,Gimap4,0.6466666666666647,0.1275609351487261,3,3,0.3837263343197397,0.4159783950750864
P63005,Pafah1b1,0.5233333333333334,0.1271854884559964,3,3,0.3837263343197397,0.4159783950750864
P61164,Actr1a,-1.4533333333333331,0.1273882758386337,3,3,0.3837263343197397,0.4159783950750864
O70251,Eef1b,1.2766666666666673,0.1266489598089955,3,3,0.3837263343197397,0.4159783950750864
P07901,Hsp90aa1,0.740000000000002,0.1280068676603426,3,3,0.3837263343197397,0.4159783950750864
Q9JMH6,Txnrd1,1.1133333333333315,0.1278573180683026,3,3,0.3837263343197397,0.4159783950750864
O08553,Dpysl2,-0.2766666666666637,0.1294312191266691,3,3,0.3846204170970826,0.4149676655025114
Q9ERG0,Lima1,0.3100000000000023,0.1293191058738891,3,3,0.3846204170970826,0.4149676655025114
Q9R0X4,Acot9,0.8833333333333293,0.1294849410319166,3,3,0.3846204170970826,0.4149676655025114
Q01730,Rsu1,-0.5366666666666653,0.1289419738561002,3,3,0.3846204170970826,0.4149676655025114
P99026,Psmb4,1.3666666666666636,0.1299412760045223,3,3,0.3850986907043116,0.4144279579310452
Q9QYB5,Add3,-0.8100000000000023,0.1313656169616161,3,3,0.387558290764587,0.4116629681163019
O54724,Ptrf,-0.6800000000000033,0.1310788871040283,3,3,0.387558290764587,0.4116629681163019
Q8VDJ3,Hdlbp,1.3433333333333335,0.1318933939048091,3,3,0.3882369879274741,0.4109030910816836
Q8JZN5,Acad9,0.4649999999999998,0.1334383778303029,2,2,0.388384110365847,0.4107385463273517
Q01514,Gbp1,2.3966666666666647,0.1340282589452693,3,2,0.388384110365847,0.4107385463273517
Q8R1Q8,Dync1li1,0.8900000000000041,0.133328634340227,3,3,0.388384110365847,0.4107385463273517
Q63918,Sdpr,-0.6400000000000006,0.1338016776772684,3,3,0.388384110365847,0.4107385463273517
P39447,Tjp1,-0.6433333333333309,0.1327525075509736,3,3,0.388384110365847,0.4107385463273517
Q9R1Z8,Sorbs3,-1.5666666666666664,0.1337648220030328,3,3,0.388384110365847,0.4107385463273517
Q7TQ48,Srl,-1.5299999999999976,0.1327131195948112,3,3,0.388384110365847,0.4107385463273517
Q9EQH3,Vps35,0.936666666666664,0.13463877394887,3,3,0.3887403936713431,0.410340329867548
P45376,Akr1b1,0.2500000000000035,0.1347474370701281,3,3,0.3887403936713431,0.410340329867548
Q9D819,Ppa1,1.1899999999999975,0.1353845670441464,3,2,0.3892820212127151,0.4097356534830006
Q07076,Anxa7,-0.7833333333333314,0.1355322374467581,3,3,0.3892820212127151,0.4097356534830006
P11352,Gpx1,0.3466666666666675,0.136726431946685,3,3,0.3901340640229262,0.4087861282031573
Q9JMH9,Myo18a,0.6933333333333316,0.1366636259717379,3,3,0.3901340640229262,0.4087861282031573
P99027,Rplp2,0.4499999999999993,0.1363848672737407,3,3,0.3901340640229262,0.4087861282031573
Q99K30,Eps8l2,-0.3999999999999986,0.13767176338666,2,2,0.3919737542711892,0.4067430114407494
Q91W90,Txndc5,1.413333333333334,0.138905565782501,3,3,0.392062462728098,0.4066447364053295
Q8K1M6,Dnm1l,1.1633333333333304,0.1388356529232905,3,3,0.392062462728098,0.4066447364053295
Q6PDQ2,Chd4,1.1466666666666665,0.1386473695414273,3,3,0.392062462728098,0.4066447364053295
P48024,Eif1,0.3099999999999987,0.1388130525803658,3,3,0.392062462728098,0.4066447364053295
Q9Z2X1,Hnrnpf,1.503333333333334,0.1394743781873043,3,3,0.3928176871625159,0.4058089657319695
P45952,Acadm,-0.8033333333333346,0.1399406528824709,3,3,0.3932814899972891,0.4052964934102619
P39054,Dnm2,0.4533333333333367,0.1410420012357191,3,3,0.3955242357233929,0.4028268999831061
Q9WTI7,Myo1c,-0.5700000000000038,0.1415971315387393,3,3,0.3960621647472054,0.4022366431456458
Q80X90,Flnb,0.3333333333333321,0.1421450100473099,3,3,0.3960621647472054,0.4022366431456458
Q63844,Mapk3,0.5600000000000023,0.141950477508148,3,3,0.3960621647472054,0.4022366431456458
P62196,Psmc5,0.6233333333333348,0.1430199869695846,3,3,0.3968043893794434,0.4014235324031217
Q6R0H7,Gnas,0.490000000000002,0.1428956427270884,3,3,0.3968043893794434,0.4014235324031217
Q3TXS7,Psmd1,0.4266666666666658,0.1444243811809766,3,3,0.3982178744557441,0.3998792500763802
P62918,Rpl8,0.8100000000000023,0.1444455940318765,3,3,0.3982178744557441,0.3998792500763802
O08808,Diaph1,0.93333333333333,0.1441700654472531,3,3,0.3982178744557441,0.3998792500763802
P10649,Gstm1,-1.1199999999999974,0.1449146325211379,3,3,0.3986681029695439,0.3993885104085155
Q9QYB1,Clic4,0.533333333333335,0.1465461725298897,3,3,0.402307808376792,0.3954415381420272
Q9Z1Z0,Uso1,0.596666666666664,0.1468656554440538,3,3,0.4023378460063996,0.3954091134921878
P47791,Gsr,0.8566666666666656,0.1473099588666322,3,3,0.402708986084043,0.3950086793988462
Q3URD3,Slmap,1.2733333333333352,0.1480318861647858,3,3,0.4030684169828805,0.3946212302950371
Q03265,Atp5a1,0.3533333333333353,0.14805964090092,3,3,0.4030684169828805,0.3946212302950371
P08905,Lyz2,1.43333333333333,0.1496403975499545,3,3,0.4043952040904167,0.3931940035494301
Q9DCT8,Crip2,-1.1933333333333351,0.1497874874046558,3,3,0.4043952040904167,0.3931940035494301
P21841,Sftpc,1.27333333333333,0.1488722158335627,3,3,0.4043952040904167,0.3931940035494301
Q8VEM8,Slc25a3,0.5933333333333337,0.1493301510360928,3,3,0.4043952040904167,0.3931940035494301
P09470,Ace,-0.9033333333333288,0.153869781428892,3,3,0.4054221792406245,0.3920924962489899
Q9WUA3,Pfkp,0.9066666666666664,0.1512962985030901,3,2,0.4054221792406245,0.3920924962489899
Q9D6Z1,Nop56,0.8833333333333329,0.1545205698486123,3,3,0.4054221792406245,0.3920924962489899
Q9ERL9,Gucy1a3,-0.7800000000000011,0.1544432145249035,3,3,0.4054221792406245,0.3920924962489899
Q64331,Myo6,-1.3800000000000008,0.1526655079292512,3,3,0.4054221792406245,0.3920924962489899
Q6URW6,Myh14,-0.3733333333333348,0.1536099300686932,3,3,0.4054221792406245,0.3920924962489899
Q62418,Dbnl,0.7916666666666643,0.1527088026434576,3,2,0.4054221792406245,0.3920924962489899
Q8BT60,Cpne3,-0.9099999999999966,0.1535074367709524,3,3,0.4054221792406245,0.3920924962489899
O35855,Bcat2,0.5300000000000011,0.1528687827680519,3,3,0.4054221792406245,0.3920924962489899
Q9CR62,Slc25a11,0.4966666666666661,0.1531548196350034,3,3,0.4054221792406245,0.3920924962489899
Q9CZ13,Uqcrc1,0.4866666666666681,0.1541755367741087,3,3,0.4054221792406245,0.3920924962489899
Q9QZQ1,Mllt4,-0.7300000000000004,0.1507480078726488,3,3,0.4054221792406245,0.3920924962489899
Q9CZJ2,Hspa12b,-0.9466666666666654,0.1510115880112507,3,3,0.4054221792406245,0.3920924962489899
P02088,Hbb-b1,-0.6566666666666627,0.1526947225678852,3,3,0.4054221792406245,0.3920924962489899
Q9WUM4,Coro1c,0.600000000000005,0.1554509885181677,3,3,0.4056084944970734,0.3918929583232031
Q62422,Ostf1,1.403333333333336,0.1559376505806065,3,2,0.4056084944970734,0.3918929583232031
P26638,Sars,1.0866666666666642,0.1573605654039721,3,2,0.4056084944970734,0.3918929583232031
Q8R1F1,Fam129b,0.6200000000000045,0.156392943199174,3,3,0.4056084944970734,0.3918929583232031
Q9CQQ7,Atp5f1,0.6600000000000037,0.1559459193272681,3,3,0.4056084944970734,0.3918929583232031
P12791,Cyp2b10,-0.5966666666666676,0.1569609601079595,3,3,0.4056084944970734,0.3918929583232031
Q8VEK3,Hnrnpu,0.3933333333333308,0.1583241746158055,3,3,0.4056084944970734,0.3918929583232031
P99028,Uqcrh,0.4683333333333301,0.1552061679296852,3,2,0.4056084944970734,0.3918929583232031
Q91YH5,Atl3,1.129999999999999,0.15796480951291,3,3,0.4056084944970734,0.3918929583232031
Q9Z2I0,Letm1,0.4966666666666661,0.1566783871218996,3,3,0.4056084944970734,0.3918929583232031
P53810,Pitpna,2.2749999999999986,0.1576816561317176,2,2,0.4056084944970734,0.3918929583232031
O08749,Dld,0.8166666666666629,0.1581575891411543,3,3,0.4056084944970734,0.3918929583232031
Q91ZA3,Pcca,0.6600000000000001,0.1592186135357582,2,3,0.406814007659637,0.3906041016083169
P63276,Rps17,0.663333333333334,0.1594186793819589,3,3,0.406814007659637,0.3906041016083169
Q91VJ2,Prkcdbp,-1.6283333333333303,0.1607872751825663,3,2,0.4095050914805986,0.3877406941766215
Q61937,Npm1,0.9433333333333316,0.161199822725683,3,3,0.4097554948036855,0.3874752138479594
O88569,Hnrnpa2b1,0.4700000000000024,0.162207390457375,3,3,0.4115144691759087,0.3856148900439826
Q8CAQ8,Immt,0.5766666666666644,0.1630957077933052,3,3,0.4129646659465437,0.3840871058276449
Q61316,Hspa4,0.5166666666666657,0.1668764939090723,3,3,0.4136405834195814,0.383376857993112
Q7TMB8,Cyfip1,-0.5899999999999999,0.1644051857749296,3,3,0.4136405834195814,0.383376857993112
Q8BFR5,Tufm,0.75,0.1668551511698538,3,3,0.4136405834195814,0.383376857993112
P06800,Ptprc,2.2266666666666666,0.1659780866317411,3,2,0.4136405834195814,0.383376857993112
Q9WUP0,Ramp2,-0.7633333333333354,0.167169162164202,3,3,0.4136405834195814,0.383376857993112
P62830,Rpl23,0.8733333333333313,0.1663072062969501,3,3,0.4136405834195814,0.383376857993112
P19253,Rpl13a,0.7116666666666696,0.165124087346,3,2,0.4136405834195814,0.383376857993112
P50752,Tnnt2,-2.1750000000000043,0.1655777449263377,2,3,0.4136405834195814,0.383376857993112
Q99K48,Nono,0.4166666666666643,0.1662616176212996,3,3,0.4136405834195814,0.383376857993112
Q99KV1,Dnajb11,1.2483333333333348,0.1660377451943049,3,2,0.4136405834195814,0.383376857993112
P42208,Sept2,0.3033333333333381,0.1646359531214327,3,3,0.4136405834195814,0.383376857993112
P05132,Prkaca,-0.8433333333333337,0.1651947177704988,2,3,0.4136405834195814,0.383376857993112
Q6PHN9,Rab35,-0.7266666666666683,0.1675863695437041,3,3,0.4138875490246027,0.3831176382797033
F6ZDS4,Tpr,0.3566666666666691,0.1701287660840635,3,3,0.4170073514541708,0.3798562887484534
P10518,Alad,0.4733333333333362,0.1693693310738986,3,3,0.4170073514541708,0.3798562887484534
O08547,Sec22b,0.5066666666666642,0.1698090309205203,3,3,0.4170073514541708,0.3798562887484534
O09167,Rpl21,1.0899999999999963,0.1695454764599413,3,3,0.4170073514541708,0.3798562887484534
Q9QUR6,Prep,1.2333333333333307,0.1717410300822997,3,3,0.4170396708143741,0.3798226308864211
P15306,Thbd,-0.6799999999999997,0.1712795505678868,3,3,0.4170396708143741,0.3798226308864211
P05555,Itgam,2.2316666666666656,0.1712965192821908,3,2,0.4170396708143741,0.3798226308864211
Q8R2Y2,Mcam,0.413333333333334,0.1715802142779181,3,3,0.4170396708143741,0.3798226308864211
Q9R1P0,Psma4,0.4699999999999988,0.1714783256500889,3,3,0.4170396708143741,0.3798226308864211
P62301,Rps13,0.5066666666666677,0.1743188556723199,3,3,0.4186220769736745,0.3781778719002955
Q61171,Prdx2,-0.4799999999999969,0.1731428058099184,3,3,0.4186220769736745,0.3781778719002955
Q01339,Apoh,-1.4399999999999975,0.1742833956790784,2,3,0.4186220769736745,0.3781778719002955
O35685,Nudc,1.17,0.1733574022418079,3,3,0.4186220769736745,0.3781778719002955
Q62261,Sptbn1,-0.370000000000001,0.1731319406741154,3,3,0.4186220769736745,0.3781778719002955
Q9D0I9,Rars,1.599999999999998,0.1739099393880885,3,3,0.4186220769736745,0.3781778719002955
Q8VDP4,Ccar2,1.7983333333333338,0.1748082715351389,2,3,0.41902570970923,0.3777593296773668
Q3TEA8,Hp1bp3,-0.2866666666666688,0.1752972846017622,3,3,0.4194268974691704,0.3773437220636403
A2ADY9,Ddi2,0.6166666666666654,0.1767256300765029,3,3,0.4197885515559599,0.376969409640875
P08228,Sod1,-0.3000000000000007,0.1758141797799694,3,3,0.4197885515559599,0.376969409640875
Q04750,Top1,1.3300000000000018,0.1766634696270175,3,2,0.4197885515559599,0.376969409640875
P63323,Rps12,0.6866666666666674,0.1767361309848328,3,3,0.4197885515559599,0.376969409640875
P47753,Capza1,0.8433333333333302,0.1783679353151802,3,3,0.4228941593654454,0.3737683128972568
P28654,Dcn,-1.0066666666666677,0.1791443727325143,2,3,0.4231961268898528,0.3734583156374781
Q5SYD0,Myo1d,-0.6900000000000013,0.178935586036447,3,3,0.4231961268898528,0.3734583156374781
P08752,Gnai2,-0.2333333333333342,0.1809233241344713,3,3,0.4266257046498204,0.3699529813965138
P97450,Atp5j,-1.298333333333332,0.1813342046821555,3,2,0.4268227489269509,0.3697524414730765
Q9R069,Bcam,-0.3800000000000061,0.1827366246007913,3,3,0.4278071067853354,0.3687520051501407
Q9DC07,Nebl,-0.8433333333333337,0.1824601530690599,3,3,0.4278071067853354,0.3687520051501407
Q61081,Cdc37,0.783333333333335,0.1822894980772501,3,3,0.4278071067853354,0.3687520051501407
Q07797,Lgals3bp,1.4366666666666674,0.1831882576435673,3,2,0.4280450337354742,0.3685105373560884
Q8R016,Blmh,0.4750000000000014,0.1840568223155327,3,2,0.4280450337354742,0.3685105373560884
Q9EPT5,Slco2a1,-1.0,0.1844795314105341,3,3,0.4280450337354742,0.3685105373560884
P12815,Pdcd6,0.8433333333333337,0.1839803981952566,3,3,0.4280450337354742,0.3685105373560884
P50580,Pa2g4,1.2899999999999991,0.184186196027331,3,3,0.4280450337354742,0.3685105373560884
Q9JHK5,Plek,1.465,0.1852606084999526,2,2,0.4283330380920891,0.368218426402592
Q9CZU6,Cs,0.5233333333333263,0.1851308323946029,3,3,0.4283330380920891,0.368218426402592
O88746,Tom1,0.9933333333333358,0.1859884601915368,3,3,0.4292547824597594,0.3672848575314881
Q8BRF7,Scfd1,2.484999999999999,0.1870200274199017,2,2,0.430113078933954,0.3664173511625233
P30115,Gsta3,-1.759999999999998,0.1867782315073666,3,3,0.430113078933954,0.3664173511625233
Q91VD9,Ndufs1,0.9699999999999988,0.1876274124679024,3,3,0.4305735635646245,0.3659526385869857
P41105,Rpl28,-0.413333333333334,0.1878806423836436,3,3,0.4305735635646245,0.3659526385869857
P61804,Dad1,0.5,0.1883664060867386,3,3,0.4309294623458021,0.3655938124867267
Q61391,Mme,-2.1000000000000014,0.1888127688678188,3,3,0.4311941341569803,0.3653271558004059
P97821,Ctsc,1.4733333333333327,0.1904648582089568,3,3,0.4342065998330064,0.362303579662638
P28352,Apex1,0.8833333333333364,0.1909155514426415,3,3,0.4344744835623118,0.3620357243326654
O89103,Cd93,-0.879999999999999,0.1922626206171551,3,3,0.4367778001476836,0.3597394433765143
Q60972,Rbbp4,0.596666666666664,0.1932226700659945,3,3,0.4368931706472699,0.3596247439683598
Q71LX4,Tln2,-0.9199999999999982,0.1934645167357387,3,3,0.4368931706472699,0.3596247439683598
Q01405,Sec23a,0.7899999999999991,0.1931386279056886,3,2,0.4368931706472699,0.3596247439683598
Q8R5C5,Actr1b,2.3683333333333323,0.1936535679709524,3,2,0.4368931706472699,0.3596247439683598
P17742,Ppia,0.5500000000000007,0.1944921205024681,3,3,0.4372719398883077,0.3592483908066762
Q99KP6,Prpf19,1.346666666666664,0.1942813224467021,3,3,0.4372719398883077,0.3592483908066762
Q5SRX1,Tom1l2,-0.6416666666666657,0.1956109486166517,3,2,0.4382760773129104,0.3582522340563718
P16546,Sptan1,-0.3133333333333361,0.1954201490199752,3,3,0.4382760773129104,0.3582522340563718
