id,gene,log2FC,pval,n_group1,n_group2,group1,group2,padj,neglog10_padj
Q8K3K8,Optn,-0.1212283119847574,0.8126964476203253,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9D1X0,Nol3,0.0262533546819083,0.8050448909449971,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
E9QMF5,Nav3,-0.2628963119847562,0.8252046160986587,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P35285,Rab22a,0.126178021348581,0.810433593637313,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8VDM4,Psmd2,-0.1281396453180896,0.8152100004133804,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9D0M3,Cyc1,-0.0760123119847548,0.8140630918110734,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q60996,Ppp2r5c,0.1845463546819106,0.8214700560016518,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P0C0A3,Chmp6,0.0516503546819109,0.8209070717111286,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q62421,Sh3gl3,0.1223110213485796,0.8042706051493893,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q3TLH4,Prrc2c,-0.0809809786514272,0.8189586802837322,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8C0J6,Sowahc,-0.2267836453180916,0.8043177289216996,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BGH2,Samm50,0.0498283546819084,0.8249322449335608,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9CQE5,Rgs10,0.0781163546819101,0.8161961786570537,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BL63,Pigk,0.1224146880152421,0.8212315979238736,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9Z0S1,Bpnt1,0.0447830213485751,0.8262503484958601,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q5DQR4,Stxbp5l,0.1753903546819115,0.8075717247995728,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P11087,Col1a1,-0.0866959786514218,0.8056664646511799,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P52912,Tia1,0.1371980213485741,0.8068439566821134,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q6AW69,Cgnl1,0.0353126880152423,0.8254199442156409,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P21126,Ubl4a,-0.2846333119847601,0.8091763654899973,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BXZ1,Tmx3,-0.0818243119847554,0.8137657872043627,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q3TYA4,Stxbp6,0.3553063546819075,0.8135264040029149,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q05BC3,Eml1,0.0556183546819042,0.8265522491559201,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O35544,Slc1a6,0.1895223546819107,0.8262151165077214,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9D6S7,Mrrf,-0.1062943119847563,0.8218632566796102,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8R1B4,Eif3c,0.1329430213485745,0.8175865296430875,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8C8N2,Scai,-0.1109043119847577,0.8095122580378522,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
A2RT62,Fbxl16,-0.1155709786514211,0.8018808190862661,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
A2ATK9,Fam171a1,-0.1521783119847564,0.8149343279873227,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q6P9R2,Oxsr1,0.1452783546819098,0.8014399062140112,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
F6Y6A6,Vstm2a,-0.2234939786514242,0.8047282258943628,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q80TE0,Rpap1,-0.2093339786514239,0.8114515648419267,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
A0A0B4J1E7,Kpna4,0.1853356880152437,0.8180418824488491,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O08915,Aip,-0.0620546453180903,0.8123890159261288,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O70250,Pgam2,-0.0545949786514246,0.8205855656346955,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q61327,Slc6a3,-0.1271533119847561,0.8206475480983124,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q3THE2,Myl12b,-0.0681136453180908,0.8190752900684778,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P50114,S100b,-0.0957606453180908,0.8261724292522206,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O54988,Slk,0.0502583546819099,0.8141874427896347,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q61425,Hadh,-0.0814143119847568,0.8110537740695928,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
E9Q6P5,Ttc7b,0.0807890213485755,0.8041780047762915,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9R1Q7,Plp2,-0.1747686453180899,0.8239217698734573,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P63276,Rps17,0.0694870213485732,0.8251991279182078,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P14602,Hspb1,-0.1318269786514267,0.8098451533249162,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P60761,Nrgn,-0.1153059786514258,0.8262548880393905,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
F8VQC1,Srp72,-0.1546843119847567,0.8180556543278764,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8VHJ5,Mark1,-0.0941366453180911,0.8265508180488141,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q91WG7,Dgkg,-0.0881389786514255,0.8128571421722867,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8R2Y2,Mcam,0.0533540213485794,0.8227784210600042,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BNU0,Armc6,0.0310716880152437,0.816794619524004,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9D379,Ephx1,-0.1154049786514246,0.8122669836476388,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9CQ60,Pgls,0.0766210213485791,0.8259189074285562,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BGT8,Phyhipl,-0.1116353119847577,0.8206420474198106,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P17710,Hk1,-0.0666989786514218,0.8127367085006962,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9Z2I2,Fkbp1b,0.1818563546819129,0.8168327056600079,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
D3YZP9,Ccdc6,-0.0893363119847565,0.8214644743197242,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
B1AT82,Prpsap1,-0.1607859786514254,0.8158742507905069,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O08795-2,Prkcsh,-0.172683978651424,0.8053849901898193,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BH15,Cnot10,-0.1395856453180877,0.8184323503839313,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
A2A841,Epb4.1,0.0657803546819071,0.8256985243052217,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9WVA2,Timm8a1,-0.2256703119847571,0.8205394763808709,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
D3YU89,Cit,-0.0623759786514224,0.8117437008595092,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
S4R1P5,Dst,-0.03462164531809,0.8126915728473992,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
B1AVH5,Coro2a,-0.0648726453180899,0.8136657660817416,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9CWE0,Mtfr1l,-0.301538311984757,0.8064257256872113,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9CQU0,Txndc12,0.0566673546819114,0.8166567228496852,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P97363,Sptlc2,-0.1452856453180926,0.8238365811208435,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8CGC7,Eprs,-0.0241616453180899,0.8257672673998984,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O70404,Vamp8,-0.3235239786514237,0.8075183754755505,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P39688,Fyn,-0.0779889786514234,0.8261834686923559,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
A2A4J8,Vps25,-0.0768563119847538,0.8073512232098992,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q6W8Q3,Pcp4l1,0.1307806880152444,0.8131064852148723,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9R0L7,Akap8l,0.0921580213485784,0.8211289539243087,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q91XD6,Vps36,0.2000510213485746,0.8087032732892018,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
A6MDD2,Ptprn,-0.0928866453180896,0.8167452739662274,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9QXG2,Chm,-0.1159486453180917,0.8216128470497527,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9D020,Nt5c3a,-0.1285449786514236,0.804877482165098,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q99KX1,Mlf2,0.2199813546819102,0.8108116613856293,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
O08747-2,Unc5c,-0.0671596453180898,0.8226815135605929,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8C1A5,Thop1,0.0524740213485772,0.8171555040818708,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q80XU3,Nucks1,-0.1923643119847575,0.8159853004364491,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q8BU14,Sec62,-0.0619206453180911,0.8066020786135075,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9D0F3,Lman1,0.0950233546819072,0.8245314924655834,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9CQF8,Mrpl57,-0.2605046453180906,0.8078890371273302,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9JKB1,Uchl3,-0.0978553119847571,0.8012201464746234,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q3UHX2,Pdap1,-0.0344543119847529,0.8239368750222394,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9DCE9,Igtp,-0.1039356453180904,0.8268550980623799,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9JHF5,Tcirg1,0.117327688015242,0.820685294162712,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
D3Z230,Inpp4a,0.0699343546819104,0.8110143910607803,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
Q9DBX2,Pdcl,-0.1382189786514249,0.8082864666963347,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9741710719189896,0.0113647709790786
P10126,Eef1a1,-0.0612993119847562,0.8286202099732763,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
O70172,Pip4k2a,0.1047626880152421,0.828924617558324,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
P31324,Prkar2b,-0.0201786453180883,0.8289344387752327,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
Q80X32,,0.1410360213485759,0.8294052039118496,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
Q9D823,Rpl37,0.0470933546819107,0.8286161831284421,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
Q9EQ20,Aldh6a1,-0.0594999786514272,0.8279382673970765,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
Q3THS6,Mat2a,0.0719816880152421,0.828096737978943,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
Q99KQ4,Nampt,0.0804076880152449,0.8293140489209704,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9749521353150382,0.0110167052028172
Q924T7,Rnf31,0.093060021348577,0.8300493560245562,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9754318989051723,0.010803046066606
Q922Q1,,-0.1138929786514255,0.8305435954087144,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.975432560097842,0.0108027516819022
P24472,Gsta4,-0.123191978651425,0.8309939617963953,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.975432560097842,0.0108027516819022
Q8VHC3,Selm,-0.189734978651419,0.8308233636743552,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.975432560097842,0.0108027516819022
P35569,Irs1,-0.0690036453180895,0.8306813556812519,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.975432560097842,0.0108027516819022
Q8BTH8,Csnk1g1,-0.0902443119847582,0.8317763009678607,3,3,Microglia_5xFAD(AD),Microglia_WT(B6),0.9760736660704624,0.01051740409499
